
Mikel Nakoutsi Dermatologue Braine-l'Alleud, +32 466 45 83 37,Dermatologue," Rue d'Abeiche 11, bte 01, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.doctoranytime.be/d/dermatologue/mikel-nakoutsi?utm_source=gmb&utm_medium=organic&utm_campaign=profile,
Tassignon Florence🩺, +32 2 385 19 87,Médecin généraliste," Rue des Croix de Feu 10, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.florence-tassignon.be/,
Dr Pamela Gironi - Gynécologue,,Gynécologue-obstétricien," The Rhode clinic (lundi PM, Rue de Tubize 123, 1440 Braine-le-Château, Belgique",Braine-le-Château,https://progenda.be/calendars/docteur-gironi-pamela-gynecologue-braine-le-chateau,
Dr Vander Elst Bernadette, +32 498 50 20 20,Allergologue," Rue de Chaumont 14, 1401 Baulers, Belgique",Baulers,,
Dr Mélodie vander Borght Gynécologue à Brraine-l'Alleud, +32 2 850 69 12,Gynécologue-obstétricien," Grand'Route 190/1, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.centremedicallillois.be/notre-equipe/pole-mere-enfants/dr-melodie-vander-borght,
Cabinet de Médécine Esthétique (Dr Gisbert-Madziar), +32 468 38 05 11,Cabinet médical," Rue Pierre Flamand 258, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://medesthetiquebraine.be/,
Dr Djaoudi Sophia,,Chirurgien plasticien," Grand'Route 191, 1428 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.dr-djaoudi.be/,
Cabinet Médical Plateau de la Gare - Dr MICHOT Caroline & Dr TABUREAU Emilie - Médecine Générale, +32 479 96 31 85,Médecin généraliste," Plt de la Gare 53, 1480 Tubize, Belgique",Tubize,http://www.docteur-michot-caroline.progenda.be/,
Dr Céline Scarcez - Médecin Généraliste à Braine-l'Alleud, +32 471 49 29 44,Médecin généraliste," Av. du Japon 2, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://progenda.be/calendars/docteur-scarcez-celine-medecin-generaliste-braine-l-alleud-34ae5094-7ce4-4620-96b0-8fa26a3c9dc3,
Vétérinaire Dr Sébastien Patureau, +32 476 64 69 58,Clinique vétérinaire," Chau. de Nivelles 146, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://tipaw.com/professionnel/veterinaire/dr-sebastien-patureau---cabinet-veterinaire-a-braine-lalleud,
Dr Delphine Hiroux, +32 2 387 31 31,Gynécologue-obstétricien," Rue Ernest Laurent 220, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://toubipbip.be/wordpress/fr/docteur-delphine-hiroux-gynecologue-braine-lalleud/,
Dr Flora Cucer Pédiatre Braine-l'Alleud, +32 2 850 69 12,Pédiatre," Grand'Route 190, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.doctoranytime.be/d/pediatre/flora-cucer,
Dr Éric Deroux Stomatologue,,Médecin," Avenue de Basingstoke 35, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Dr Salmin - Aesthetic Surgery SRL, +32 2 377 00 92,Chirurgien plasticien," Drève Richelle 21, 1410 Waterloo, Belgique",Waterloo,http://www.docteursalmin.be/,
Dr Abid Yasmin, +32 492 41 00 96,Médecin généraliste," Rue des Digues 18, 1460 Ittre, Belgique",Ittre,https://www.lesdigues.be/medecine-generale/,
Dr. Bloemers Nicolas Chirurgien orthopédique du sport - prothétique - robotique (hanche - genou- épaule,,Chirurgien orthopédiste," Drève du Moulin 38, 1410 Waterloo, Belgique",Waterloo,https://emea01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fnicolas-bloemers.com%2F&data=05%7C01%7C%7C56f4f7831fea4c7baf8c08db52118570%7C84df9e7fe9f640afb435aaaaaaaaaaaa%7C1%7C0%7C638194007433612326%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=d2WJWnyiX72e8PPflgs1q4zi5v6M5g494Q9l%2BIYvz9Y%3D&reserved=0,
Dr Anne Govaerts, +32 2 633 60 83,Médecin généraliste," Rte de l' Etat 331/A, 1380 Lasne, Belgique",Lasne,,
Jim Cortvriend - Urologue à Lasne, +32 2 633 31 06,Urologue," Rte de la Marache 13, 1380 Lasne, Belgique",Lasne,,
Dr Sylvie Hollemaert, +32 2 387 31 31,Gynécologue-obstétricien," Rue Ernest Laurent 220, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://toubipbip.be/wordpress/fr/docteur-sylvie-hollemaert-gynecologue-braine-lalleud/,
Cabinet Médical du docteur Fabrice Labehaut, +32 2 652 03 98,Médecin généraliste," Av. du Gris Moulin 84, 1310 La Hulpe, Belgique",La Hulpe,http://www.neurogen.be/,
Dr Colin Cassandre, +32 483 60 43 34,Médecin généraliste," Av. Valentin Tondeur 9, 1410 Waterloo, Belgique",Waterloo,https://www.drcolin.be/,
Dr Frédérique Dessy,,Gynécologue," Rue de la Bouvree 3, 1421 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Dr. Mathieu Bourguignon - Urologue - Centre médical de Rénipont - Lasne, +32 2 580 21 91,Urologue," Av. du Bois de Chapelle 2, 1380 Lasne, Belgique",Lasne,https://centremedicalderenipont.be/,
Dr. Jacobs Boris (Médecin généraliste Waterloo), +32 495 19 57 13,Médecin généraliste," Chau. de Bruxelles 325b, 1410 Waterloo, Belgique",Waterloo,https://mediwaterloo.be/medi/index.php/fr/,
Dr. Nathalie Wauters Pédiatre, +32 2 390 98 77,Pédiatre," Rue de la Libération 15, boîte 0/1, 1440 Braine-le-Château, Belgique",Braine-le-Château,http://www.pediatre-wauters.be/,
"Dr Johanna Van Achter, Gynécologue à Braine-l'Alleud", +32 2 850 69 12,Gynécologue-obstétricien," Centre médical de Lillois, Grand'Route 190, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.centremedicallillois.be/notre-equipe/dr-johanna-van-achter,
Dr ANDRI Cécile, +32 2 779 00 29,Médecin," Chau. de Louvain 250, 1380 Lasne, Belgique",Lasne,http://www.hbclinic.be/,
Docteur Gortz Celine, +32 2 384 66 80,Médecin," Grand'Route 227, 1428 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://dr-ferrand-gortz.mikrono.com/,
Dr Alexia Vanden Daelen, +32 2 377 00 92,Dermatologue," Drève Richelle 21, 1410 Waterloo, Belgique",Waterloo,http://cliniquedeladreve.be/,
Centre Médical de l'Alliance, +32 2 387 30 68,Centre médical," Av. du Japon 2, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.cm-alliance.be/,
Ophta Nostra - Dr Lucrèce Lecomte,,Ophtalmologiste," Av. Blücher 16, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://progenda.be/calendars/docteur-lecomte-lucrece-ophtalmologie-braine-l-alleud,
Myriam Crunelle Optométriste, +32 2 385 07 77,Optométriste," Place de Riva-Bella 10, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Docteur Magali Stragier, +32 468 52 97 39,Ophtalmologiste," Rue Comte J. de Meeüs 65, 1428 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://progenda.be/calendars/docteur-stragier-magali-ophtalmologie-lillois,
La Clinique de la Vision, +32 2 351 56 51,Clinique ophtalmologique," Rue François Libert 32, 1410 Waterloo, Belgique",Waterloo,http://www.cliniquedelavision.be/contact/,
Myriam Wyns Ophtalmologue, +32 2 385 07 77,Ophtalmologiste," place Riva Bella 12, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Joseph Makhoul Ophtalmologue, +32 2 389 02 11,Ophtalmologiste," CHIREC - Site de Braine-l'Alleud/Waterloo, Rue Wayez 35, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Anne Corbisier Ophtalmologue Braine-L'Alleud, +32 475 90 33 14,Ophtalmologue," Av. du Japon 2, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Sandrine Warzée Cardiologue, +32 2 384 20 06,Cardiologue," Av. Alphonse Allard 200 Bte 1, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Centre Médical de l'Alliance, +32 2 387 30 68,Centre médical," Av. du Japon 2, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.cm-alliance.be/,
Chantal Dedobbeleer Cardiologue, +32 2 389 02 11,Cardiologue," CHIREC - Site de Braine-l'Alleud/Waterloo, Rue Wayez 35, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Centre médical du Parc, +32 2 384 20 06,Centre médical," Av. Alphonse Allard 200/01, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.centremedicalduparc.be/,
dr Hallah El Ali cardiologue Braine l’Alleud, +32 4 349 48 40,Cardiologue," Av. Alphonse Allard 200, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Dr. Youssef Nesrine, +32 2 493 31 65,Cabinet médical," Rue de la Vall. Bailly 139, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://www.doctoranytime.be/d/medecin-generaliste/nesrine-youssef,
Frederic De Vroey Cardiologue, +32 2 387 30 68,Cardiologue," Av. du Japon 2, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://cardionext.be/,
Karin Salmon Cardiologue, +32 2 351 02 48,Cardiologue," Av. de la Grande Boucle 5, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
VETLIFE - Centre Vétérinaire, +32 2 347 17 50,Clinique vétérinaire," Chau. Bara 68a, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.vetlife.be/,
Vétérinaire Braine L'alleud - BeVet- Evrard Vincianne, +32 479 72 72 71,Vétérinaire," Chau. d'Alsemberg 491, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://bevet.be/clinique/cabinet-veterinaire-braine-lalleud/,
Vétérinaires Raes & du Roy, +32 2 384 97 10,Vétérinaire," Rue Joseph Gos 64, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.vetebraine.be/,
Vétérinaire Willems Severine, +32 476 87 87 11,Vétérinaire," Av. de la Bonne Fosse 32, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.veterinairebraine.be/,
Vétérinaire Dr Sébastien Patureau, +32 476 64 69 58,Clinique vétérinaire," Chau. de Nivelles 146, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://tipaw.com/professionnel/veterinaire/dr-sebastien-patureau---cabinet-veterinaire-a-braine-lalleud,
Fabienne Bedet - Braine-l'Alleud, +32 2 387 26 67,Vétérinaire," Chau. de Tubize 234, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://animovet.be/,
Gelders / Graziella, +32 475 30 78 45,Vétérinaire," Av Alph Allard 34 bte 12, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,,
Vétérinaire Lemaire Véronique, +32 475 48 57 28,Vétérinaire," Av. Béatrice de Cusance 24, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,https://les4pattes.wordpress.com/,
Cabinet vétérinaire Didier Eeckhout, +32 2 366 31 14,Vétérinaire," Clos de la Houblonnière 19, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.veterinaire-eeckhout.be/,
Centre Vétérinaire du Lion, +32 2 354 22 68,Vétérinaire," Chau. de Tervuren 174, 1410 Waterloo, Belgique",Waterloo,https://www.centreveterinairedulion.be/,
Vétérinaire de Garde 24/7 & Urgence Vétérinaire près de Waterloo - Braine l'alleud - Lasne - Ittre - Genappe, +32 492 75 11 75,Urgences vétérinaires,,Braine-l'Alleud,http://www.veterinaire-urgence.be/,
Cabinet Vétérinaire Vincent Druet, +32 477 37 54 41,Vétérinaire," Rue Latérale 5, 1440 Braine-le-Château, Belgique",Braine-le-Château,http://www.vetdruet.be/,
Centre Vétérinaire Petcare du Docteur Belcour, +32 2 354 76 27,Vétérinaire," Chem. des Noces 2, 1410 Waterloo, Belgique",Waterloo,http://www.vete.be/,
De Greve Cédric, +32 2 351 25 22,Vétérinaire," Drève de l'Infante 75, 1410 Waterloo, Belgique",Waterloo,http://www.vete-degreve.be/,
Vétérinaire - Dr Nathalie Van Rossem, +32 474 57 73 96,Vétérinaire," Av. du Tonnelier 13, 1428 Lillois-Witterzée, Belgique",Lillois-Witterzée,http://www.veterinaire-braine-lalleud.be/,
Centre Vétérinaire MedicAnimalia, +32 2 390 02 30,Vétérinaire," Rue de Tubize 61, 1440 Braine-le-Château, Belgique",Braine-le-Château,https://www.medicanimalia.be/,
Vétérinaire Patureau, +32 476 64 69 58,Soins vétérinaires," Chau. de Nivelles, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://veterinaire-patureau.be/index.php/contact/,
Cabinet Veterinaire Martine Poppe, +32 2 387 26 06,Vétérinaire," Rue Coleau 70, 1410 Waterloo, Belgique",Waterloo,https://www.vetowaterloo.be/,
Cabinet Vétérinaire Colette Degroodt, +32 495 77 85 84,Vétérinaire," Rue Bruyère St Jean 28, 1410 Waterloo, Belgique",Waterloo,,
Dr. Decock Audrey - Cabinet Vétérinaire, +32 473 82 54 90,Vétérinaire," Chau. de Louvain 412, 1380 Lasne, Belgique",Lasne,http://www.veterinaire-decock.be/,
VetAtHome - Urgence Vétérinaire et Centre de Garde 7j/24h à Nivelles, +32 497 55 22 55,Vétérinaire," Rue de l'archiduc 8, 1400 Nivelles, Belgique",Nivelles,https://www.vetathome.be/,
Vétérinaire Claes Isabelle, +32 2 387 16 69,Vétérinaire," Grand'Route 335, 1428 Lillois-Witterzée, Belgique",Lillois-Witterzée,https://tipaw.com/professionnel/veterinaire/veterinaire-a-Braine-l%27Alleud-Cabinet-veterinaire-Isabelle-Claes,
Evrard Vincianne,,Vétérinaire," Clos Bourdon 21, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.veterinaire-vincianne-evrard.be/,
Veterinaire Isabelle Thiry, +32 67 55 28 77,Vétérinaire," Rue de la Bienfaisance 56, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,,
Cabinet Veterinaire, +32 2 354 04 20,Cabinet médical," 1410 Waterloo, Belgique",Waterloo,,
Cabinet vétérinaire Vet2you, +32 479 72 33 48,Vétérinaire," Rue de la Bachée 131, 1380 Lasne, Belgique",Lasne,https://www.vet2you.be/,
Docteur Céline Cassart, +32 479 46 04 98,Vétérinaire," Rue de Céroux 23, 1380 Lasne, Belgique",Lasne,,
PetFix cabinet vétérinaire, +32 2 567 28 06,Vétérinaire," Av. de Mirande 136, 1480 Tubize, Belgique",Tubize,http://www.mypets.eu/petfix,
Cabinet Vétérinaire Aurélie Declercq, +32 472 62 75 95,Vétérinaire," Rue de Charleroi 57, 1470 Genappe, Belgique",Genappe,http://www.veterinaire-declercq.be/,
Niv-vet, +32 67 21 45 50,Vétérinaire," Chem. Maxile 2, 1400 Nivelles, Belgique",Nivelles,http://www.niv-vet.be/,
Cabinet vétérinaire Dr Nell Bol, +32 67 63 65 80,Vétérinaire," Chau. de Charleroi 161, 1470 Genappe, Belgique",Genappe,http://veterinairebol.be/,
Colinet Christelle (Consultation sur rendez vous), +32 67 55 63 73,Vétérinaire," Chau. de Mons 77, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,https://www.centre-veterinaire-braine.be/,
Dr Geronnez Nicolas - Cabinet Vétérinaire des Marnières, +32 2 633 19 37,Vétérinaire," 1, Rte des Marnières 1380, 1380 Lasne, Belgique",Lasne,https://www.facebook.com/cabinetvetemarnieres,
Kinevet, +32 486 09 80 00,Vétérinaire," Pl. Communale 9, 1380 Lasne, Belgique",Lasne,https://kinevet.be/,
Jonniaux / Charles, +32 2 358 37 17,Vétérinaire," Grote Hutsesteenweg 73, 1640 Sint-Genesius-Rode, Belgique",Sint-Genesius-Rode,http://www.veterinaire-jonniaux.be/,
Cabinet Vétérinaire Univet Massart, +32 2 380 40 34,Clinique vétérinaire," Rue du Tilleul 47, 1640 Rhode-Saint-Genèse, Belgique",Rhode-Saint-Genèse,https://univet.fr/clinique/cabinet-veterinaire-massart-rhode-saint-genese-univet-1640/,
Vétérinaire Lamontagne, +32 470 50 61 44,Vétérinaire," Rue Bruyère de Virginal 7, 1460 Ittre, Belgique",Ittre,https://www.monrendezvousveto.fr/veterinaire/ittre-be/stephanie-lamontagne,
Vétérinaire NAC & Exotique près de Waterloo - Braine l'alleud - Lasne - Ittre - Genappe - Seneffe - Pont à Celles - Manage, +32 477 73 25 00,Vétérinaire,,Braine-l'Alleud,https://www.veterinaires-exotique.be/,
Pierre Legrain, +32 67 56 09 87,Vétérinaire," Rue de la Gourmette 37, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,,
Blondiau / Virginie, +32 2 355 08 28,Vétérinaire," Rue du Canal 19, 1480 Tubize, Belgique",Tubize,https://www.captainvet.com/veterinaire/tubize/minivet/virginie-blondiau,
Vanderlinden / Thierry, +32 2 653 83 03,Vétérinaire," Av. Belle Vue 54, 1310 La Hulpe, Belgique",La Hulpe,,
Veterinaire Limon Natasha, +32 2 303 94 83,Vétérinaire," Av. de la Forêt de Soignes 51a, 1640 Rhode-Saint-Genèse, Belgique",Rhode-Saint-Genèse,http://www.natashalimon.be/,
Van Waerebeek Barbara, +32 475 60 95 65,Vétérinaire," Charly des Bois 10, 7090 Braine-le-Comte, Belgique",Braine-le-Comte,,
VetAlliance - Centre Vétérinaire à Nivelles, +32 67 73 03 36,Vétérinaire," Rue de l'archiduc 8, 1400 Nivelles, Belgique",Nivelles,http://www.vetalliance.be/,
Dr Bagara & Dr de Heusch -médecins vétérinaires, +32 479 70 11 22,Clinique vétérinaire," Rue Neuve 1, 1460 Ittre, Belgique",Ittre,,
Vétérinaire Zoé Wambreuse, +32 470 93 45 52,Vétérinaire," Av. Reine Astrid 39, 1310 La Hulpe, Belgique",La Hulpe,https://www.vete-wambreuse.com/,
Vétérinaires Donckers - Petropoulos, +32 67 84 33 55,Clinique vétérinaire," Grand'Place 57, 1400 Nivelles, Belgique",Nivelles,https://www.veterinaire-donckers.be/,
Cabinet Vétérinaire du Vieux Marronnier, +32 478 43 15 46,Vétérinaire," Pl. de Baulers 4, 1401 Nivelles, Belgique",Nivelles,https://cvvm.be/,
Dr. Gouverneur Gilles - Cabinet Vétérinaire, +32 476 33 03 94,Vétérinaire," Chau. de Louvain 412/B, 1380 Lasne, Belgique",Lasne,https://vetogouverneur.be/fr/,
Dr François Anne - Imagerie Médicale Vétérinaire, +32 2 770 40 02,Vétérinaire," Av. Aviateur de Caters 11, 1310 La Hulpe, Belgique",La Hulpe,,
Debiesme Vétérinaire, +32 67 73 09 04,Vétérinaire," Pl. de Baulers 4, 1401 Baulers, Belgique",Baulers,https://sylho.com/sites/docteur-debiesme-veterinaire/,
Vancutsem Philippe, +32 475 50 23 55,Vétérinaire," Rue Reine Elisabeth 8, 1480 Tubize, Belgique",Tubize,,
Degallaix S., +32 2 395 32 22,Vétérinaire," Rue des Ecoles 49/bte3, 7850 Enghien, Belgique",Enghien,,
Cabinet vétérinaire - Tubize - Dr Marilyn Barbé, +32 478 69 90 25,Vétérinaire," Rue Saint-Jean 110, 1480 Tubize, Belgique",Tubize,https://www.facebook.com/vtmarilynbarbe/,
Goes Frédérick, +32 2 355 96 12,Vétérinaire," Bd Georges Deryck 70, 1480 Tubize, Belgique",Tubize,,
Vétérinaire Quiévy Alicia, +32 497 64 09 16,Vétérinaire," Rue De Trop 9, 1480 Tubize, Belgique",Tubize,http://www.faunalis.be/,
Centre Vétérinaire,,Soins vétérinaires," Chem. Maxile, 1400 Nivelles, Belgique",Nivelles,,
Cabinet du Dr Bonnard, +32 476 31 79 82,Vétérinaire," Clos Ste Anne 2, 1332 Genval, Belgique",Genval,http://www.veterinaire-brabant.be/,
Dierenarts Saskia Wouters Vétérinaire, +32 2 883 27 87,Vétérinaire," Oude Nijvelsebaan 117, 1652 Beersel, Belgique",Beersel,http://www.dierenarts-saskiawouters.be/,
Pharmacie Parvais, +32 2 384 46 00,Pharmacie proposant de l'homéopathie," Place du quartier Saint-Jacques 22, Chau. d'Ophain 48, 1420 Braine-l'Alleud, Belgique",Braine-l'Alleud,http://www.pharmacieparvais.com/,
